"Country or Area","Year","Comm. Code","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Mexico","2020","291090","Epoxides, epoxyalcohols, epoxyphenols and epoxyethers; with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2910","Import","1588826","336832.335","Weight in kilograms","336832.335"
"Mexico","2020","291100","Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Export","908088","","No Quantity",""
"Mexico","2020","291100","Acetals and hemiacetals; whether or not with other oxygen function, and their halogenated, sulphonated, nitrated or nitrosated derivatives","Import","1759393","","No Quantity",""
"Mexico","2020","291219","Aldehydes; acyclic, without other oxygen function, n.e.c. in item no. 2912.1","Export","3503863","","No Quantity",""
"Mexico","2020","291219","Aldehydes; acyclic, without other oxygen function, n.e.c. in item no. 2912.1","Import","19557983","3640286.538","Weight in kilograms","3640286.538"
"Mexico","2020","291221","Aldehydes; cyclic, without other oxygen function, benzaldehyde","Import","559559","","No Quantity",""
"Mexico","2020","291229","Aldehydes; cyclic, without other oxygen function, other than benzaldehyde","Import","31202732","3689652.637","Weight in kilograms","3689652.637"
"Mexico","2020","291229","Aldehydes; cyclic, without other oxygen function, other than benzaldehyde","Export","10328620","1361378.239","Weight in kilograms","1361378.239"
"Mexico","2020","291241","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, vanillin (4-hydroxy-3-methoxybenzaldehyde)","Import","7597377","511445.658","Weight in kilograms","511445.658"
"Mexico","2020","291241","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, vanillin (4-hydroxy-3-methoxybenzaldehyde)","Export","64157","4061.25","Weight in kilograms","4061.25"
"Mexico","2020","291242","Aldehydes; aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function, ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)","Import","3388538","239281.856","Weight in kilograms","239281.856"
"Mexico","2020","291249","Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function; other than vanillin (4-hydroxy-3-methoxybenzaldehyde) and ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)","Export","53472","","No Quantity",""
"Mexico","2020","291249","Aldehyde-alcohols, aldehyde-ethers, aldehyde-phenols and aldehydes with other oxygen function; other than vanillin (4-hydroxy-3-methoxybenzaldehyde) and ethylvanillin (3-ethoxy-4-hydroxybenzaldehyde)","Import","4675415","303901.574","Weight in kilograms","303901.574"
"Mexico","2020","291260","Paraformaldehyde","Import","678013","1070907.577","Weight in kilograms","1070907.577"
"Mexico","2020","291300","Aldehydes; halogenated, sulphonated, nitrated or nitrosated derivatives of products of heading no. 2912","Import","483325","","No Quantity",""
"Mexico","2020","291411","Ketones; acyclic, without other oxygen function, acetone","Import","48973106","55330490.426","Weight in kilograms","55330490.426"
"Mexico","2020","291411","Ketones; acyclic, without other oxygen function, acetone","Export","748563","885591.56","Weight in kilograms","885591.56"
"Mexico","2020","291412","Ketones; acyclic, without other oxygen function, butanone (methyl ethyl ketone)","Import","13471720","10720771.396","Weight in kilograms","10720771.396"
"Mexico","2020","291413","Ketones; acyclic, without other oxygen function, 4-methylpentan-2-one (methyl isobutyl ketone)","Import","1768832","1466537.623","Weight in kilograms","1466537.623"
"Mexico","2020","291419","Ketones; acyclic, without other oxygen function, n.e.c. in item no. 2914.1","Export","60484","","No Quantity",""
"Mexico","2020","291419","Ketones; acyclic, without other oxygen function, n.e.c. in item no. 2914.1","Import","13654576","3136611.209","Weight in kilograms","3136611.209"
"Mexico","2020","291422","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones","Export","9458","","No Quantity",""
"Mexico","2020","291422","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, cyclohexanone and methylcyclohexanones","Import","2219508","1985230.967","Weight in kilograms","1985230.967"
"Mexico","2020","291423","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, ionones and methylionones","Export","166421","15440.848","Weight in kilograms","15440.848"
"Mexico","2020","291423","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, ionones and methylionones","Import","5096329","423236.179","Weight in kilograms","423236.179"
"Mexico","2020","291429","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, other than cyclohexanone, methylcyclohexanones, ionones, and methylionones","Import","35945790","","No Quantity",""
"Mexico","2020","291429","Ketones; cyclanic, cyclenic or cycloterpenic, without other oxygen function, other than cyclohexanone, methylcyclohexanones, ionones, and methylionones","Export","2727332","","No Quantity",""
"Mexico","2020","291439","Ketones; aromatic, (without other oxygen function), excluding phenylacetone (phenylpropan-2-one)","Export","97615","13556.653","Weight in kilograms","13556.653"
"Mexico","2020","291439","Ketones; aromatic, (without other oxygen function), excluding phenylacetone (phenylpropan-2-one)","Import","2532201","336672.967","Weight in kilograms","336672.967"
"Mexico","2020","291440","Ketone-alcohols and ketone-aldehydes","Export","35596","","No Quantity",""
"Mexico","2020","291440","Ketone-alcohols and ketone-aldehydes","Import","2630679","421167.88","Weight in kilograms","421167.88"
"Mexico","2020","291450","Ketone-phenols and ketones with other oxygen function","Import","8974497","498343.756","Weight in kilograms","498343.756"
"Mexico","2020","291450","Ketone-phenols and ketones with other oxygen function","Export","7042332","395023.787","Weight in kilograms","395023.787"
"Mexico","2020","291461","Quinones; anthraquinone","Import","38598","8275.359","Weight in kilograms","8275.359"
"Mexico","2020","291469","Quinones; other than anthraquinone and coenzyme Q10 (ubidecarenone (INN))","Import","3067529","","No Quantity",""
"Mexico","2020","291470","Ketones and quinones; halogenated, sulphonated, nitrated or nitrosated derivatives","Import","9092661","","No Quantity",""
"Mexico","2020","291511","Acids; saturated acyclic monocarboxylic acids; formic acid","Import","1839845","3750069.579","Weight in kilograms","3750069.579"
"Mexico","2020","291512","Acids; saturated acyclic monocarboxylic acids; salts of formic acids","Import","2352235","3878466.868","Weight in kilograms","3878466.868"
"Mexico","2020","291513","Acids; saturated acyclic monocarboxylic acids; esters of formic acid","Export","343532","","No Quantity",""
"Mexico","2020","291513","Acids; saturated acyclic monocarboxylic acids; esters of formic acid","Import","844816","","No Quantity",""
"Mexico","2020","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","Import","137913603","257574223.288","Weight in kilograms","257574223.288"
"Mexico","2020","291521","Acids; saturated acyclic monocarboxylic acids; acetic acid","Export","632404","1121303.775","Weight in kilograms","1121303.775"
"Mexico","2020","291529","Acids; saturated acyclic monocarboxylic acids; acetic acid and its salts n.e.c. in item no. 2915.2","Export","663098","230626.587","Weight in kilograms","230626.587"
"Mexico","2020","291529","Acids; saturated acyclic monocarboxylic acids; acetic acid and its salts n.e.c. in item no. 2915.2","Import","6492981","2615978.007","Weight in kilograms","2615978.007"
"Mexico","2020","291531","Acids; saturated acyclic monocarboxylic acids; ethyl acetate","Import","8473714","9046288.317","Weight in kilograms","9046288.317"
"Mexico","2020","291531","Acids; saturated acyclic monocarboxylic acids; ethyl acetate","Export","19373675","22220499.105","Weight in kilograms","22220499.105"
"Mexico","2020","291532","Acids; saturated acyclic monocarboxylic acids; vinyl acetate","Import","63127117","71684862.4","Weight in kilograms","71684862.4"
"Mexico","2020","291533","Acids; saturated acyclic monocarboxylic acids; n-butyl acetate","Import","19994850","20373137.207","Weight in kilograms","20373137.207"
"Mexico","2020","291539","Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3","Export","17715972","7838974.681","Weight in kilograms","7838974.681"
"Mexico","2020","291539","Acids; saturated acyclic monocarboxylic acids; esters of acetic acid n.e.c. in item no. 2915.3","Import","52875106","25732770.311","Weight in kilograms","25732770.311"
"Mexico","2020","291540","Acids; saturated acyclic monocarboxylic acids; mono-, di- or trichloroacetic acids, their salts and esters","Import","7169268","7202338.384","Weight in kilograms","7202338.384"
"Mexico","2020","291550","Acids; saturated acyclic monocarboxylic acids; propionic acid, its salts and esters","Export","4656569","","No Quantity",""
"Mexico","2020","291550","Acids; saturated acyclic monocarboxylic acids; propionic acid, its salts and esters","Import","13120522","8111220.694","Weight in kilograms","8111220.694"
"Mexico","2020","291560","Acids; saturated acyclic monocarboxylic acids; butanoic acids, pentanoic acids, their salts and esters","Import","17763119","8558592.227","Weight in kilograms","8558592.227"
"Mexico","2020","291560","Acids; saturated acyclic monocarboxylic acids; butanoic acids, pentanoic acids, their salts and esters","Export","5183238","2503568.725","Weight in kilograms","2503568.725"
"Mexico","2020","291570","Acids; saturated acyclic monocarboxylic acids; palmitic acid, stearic acid, their salts and esters","Import","13640014","7860404.614","Weight in kilograms","7860404.614"
"Mexico","2020","291570","Acids; saturated acyclic monocarboxylic acids; palmitic acid, stearic acid, their salts and esters","Export","4786004","3216887.11","Weight in kilograms","3216887.11"
"Mexico","2020","291590","Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915","Import","65854856","","No Quantity",""
"Mexico","2020","291590","Acids; saturated acyclic monocarboxylic acids; anhydrides, halides, peroxides, peroxyacids and halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in heading no. 2915","Export","31491489","11628210.505","Weight in kilograms","11628210.505"
"Mexico","2020","291611","Acids; unsaturated acyclic monocarboxylic acids; acrylic acid and its salts","Import","25863729","25196314.408","Weight in kilograms","25196314.408"
"Mexico","2020","291612","Acids; unsaturated acyclic monocarboxylic acids; esters of acrylic acid","Import","89986366","66648614.875","Weight in kilograms","66648614.875"
"Mexico","2020","291612","Acids; unsaturated acyclic monocarboxylic acids; esters of acrylic acid","Export","16197682","12247731.119","Weight in kilograms","12247731.119"
"Mexico","2020","291613","Acids; unsaturated acyclic monocarboxylic acids; methacrylic acid and its salts","Import","7511521","4200596.979","Weight in kilograms","4200596.979"
"Mexico","2020","291614","Acids; unsaturated acyclic monocarboxylic acids; esters of methacrylic acid","Import","61837313","32842525.98","Weight in kilograms","32842525.98"
"Mexico","2020","291614","Acids; unsaturated acyclic monocarboxylic acids; esters of methacrylic acid","Export","2401910","1219885.037","Weight in kilograms","1219885.037"
"Mexico","2020","291619","Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in item no. 2916.1","Import","27567949","","No Quantity",""
"Mexico","2020","291619","Acids; unsaturated acyclic monocarboxylic, cyclic monocarboxylic, their anhydrides, halides, peroxides and peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives, n.e.c. in item no. 2916.1","Export","819889","","No Quantity",""
"Mexico","2020","291620","Acids; cyclanic, cyclenic or cycloterpenic monocarboxylic acids, their anhydrides, halides, peroxides, peroxyacids and their derivatives","Import","44921949","740553.066","Weight in kilograms","740553.066"
"Mexico","2020","291631","Acids; aromatic monocarboxylic acids, benzoic acid, its salts and esters","Import","22835745","12003151.308","Weight in kilograms","12003151.308"
"Mexico","2020","291631","Acids; aromatic monocarboxylic acids, benzoic acid, its salts and esters","Export","1261270","610571.361","Weight in kilograms","610571.361"
"Mexico","2020","291632","Acids; aromatic monocarboxylic acids, benzoyl peroxide and benzoyl chloride","Import","2500733","746480.64","Weight in kilograms","746480.64"
